game_id,agent_p1,agent_p2,seed,winner,turns,time_sec,p1_alive,p2_alive,p1_captures,p2_captures
178,MCTST-800-h,MCTST-800-h-d2,2204,1,77,64.831,3,0,8,5
179,MCTST-800-h,MCTST-800-h-d2,2205,-1,128,93.75,0,1,7,8
236,MCTST-800-h,MCTST-800-h-d2,2262,1,73,77.399,2,0,8,6
237,MCTST-800-h,MCTST-800-h-d2,2263,-1,54,71.462,0,4,4,8
238,MCTST-800-h,MCTST-800-h-d2,2264,-1,160,70.205,0,2,6,8
239,MCTST-800-h,MCTST-800-h-d2,2265,-1,88,72.985,0,4,4,8
208,MCTST-800-h,MCTST-800-h-d2,2234,-1,52,63.879,0,7,1,8
209,MCTST-800-h,MCTST-800-h-d2,2235,1,107,85.83,2,0,8,6
210,MCTST-800-h,MCTST-800-h-d2,2236,-1,124,65.744,0,1,7,8
211,MCTST-800-h,MCTST-800-h-d2,2237,1,99,76.773,2,0,8,6
224,MCTST-800-h,MCTST-800-h-d2,2250,1,63,74.209,5,0,8,3
225,MCTST-800-h,MCTST-800-h-d2,2251,-1,64,62.009,0,3,5,8
226,MCTST-800-h,MCTST-800-h-d2,2252,1,117,93.303,2,0,8,6
227,MCTST-800-h,MCTST-800-h-d2,2253,1,123,63.338,3,0,8,5
104,MCTST-800-h,MCTST-800-h-d2,2130,-1,58,64.451,0,3,5,8
105,MCTST-800-h,MCTST-800-h-d2,2131,1,109,63.424,2,0,8,6
106,MCTST-800-h,MCTST-800-h-d2,2132,-1,76,77.698,0,2,6,8
107,MCTST-800-h,MCTST-800-h-d2,2133,-1,102,87.902,0,2,6,8
140,MCTST-800-h,MCTST-800-h-d2,2166,-1,56,68.286,0,4,4,8
141,MCTST-800-h,MCTST-800-h-d2,2167,1,85,61.242,3,0,8,5
142,MCTST-800-h,MCTST-800-h-d2,2168,1,109,101.065,3,0,8,5
143,MCTST-800-h,MCTST-800-h-d2,2169,-1,76,63.591,0,3,5,8
52,MCTST-800-h,MCTST-800-h-d2,2078,-1,60,60.941,0,4,4,8
53,MCTST-800-h,MCTST-800-h-d2,2079,-1,144,100.813,0,3,5,8
54,MCTST-800-h,MCTST-800-h-d2,2080,1,47,60.569,5,0,8,3
55,MCTST-800-h,MCTST-800-h-d2,2081,-1,176,73.036,0,4,4,8
36,MCTST-800-h,MCTST-800-h-d2,2062,-1,166,62.232,0,4,4,8
37,MCTST-800-h,MCTST-800-h-d2,2063,-1,124,64.338,0,1,7,8
38,MCTST-800-h,MCTST-800-h-d2,2064,-1,74,72.529,0,6,2,8
39,MCTST-800-h,MCTST-800-h-d2,2065,1,95,96.476,2,0,8,6
28,MCTST-800-h,MCTST-800-h-d2,2054,1,97,80.307,5,0,8,3
29,MCTST-800-h,MCTST-800-h-d2,2055,1,55,48.221,7,0,8,1
30,MCTST-800-h,MCTST-800-h-d2,2056,1,53,62.77,3,0,8,5
31,MCTST-800-h,MCTST-800-h-d2,2057,1,95,108.323,2,0,8,6
188,MCTST-800-h,MCTST-800-h-d2,2214,-1,62,63.648,0,4,4,8
189,MCTST-800-h,MCTST-800-h-d2,2215,-1,84,86.597,0,1,7,8
190,MCTST-800-h,MCTST-800-h-d2,2216,1,79,80.221,3,0,8,5
191,MCTST-800-h,MCTST-800-h-d2,2217,1,69,70.32,4,0,8,4
184,MCTST-800-h,MCTST-800-h-d2,2210,1,61,71.76,3,0,8,5
185,MCTST-800-h,MCTST-800-h-d2,2211,1,65,77.976,4,0,8,4
186,MCTST-800-h,MCTST-800-h-d2,2212,-1,84,75.321,0,3,5,8
187,MCTST-800-h,MCTST-800-h-d2,2213,1,79,77.709,1,0,8,7
32,MCTST-800-h,MCTST-800-h-d2,2058,1,59,76.975,4,0,8,4
33,MCTST-800-h,MCTST-800-h-d2,2059,1,67,82.521,3,0,8,5
34,MCTST-800-h,MCTST-800-h-d2,2060,1,91,72.933,3,0,8,5
35,MCTST-800-h,MCTST-800-h-d2,2061,1,123,71.065,2,0,8,6
120,MCTST-800-h,MCTST-800-h-d2,2146,1,87,92.278,4,0,8,4
121,MCTST-800-h,MCTST-800-h-d2,2147,1,55,63.51,6,0,8,2
122,MCTST-800-h,MCTST-800-h-d2,2148,1,95,76.641,6,0,8,2
123,MCTST-800-h,MCTST-800-h-d2,2149,1,103,71.114,1,0,8,7
152,MCTST-800-h,MCTST-800-h-d2,2178,1,103,84.007,3,0,8,5
153,MCTST-800-h,MCTST-800-h-d2,2179,1,145,93.008,2,0,8,6
154,MCTST-800-h,MCTST-800-h-d2,2180,1,67,73.684,3,0,8,5
155,MCTST-800-h,MCTST-800-h-d2,2181,-1,82,52.921,0,3,5,8
204,MCTST-800-h,MCTST-800-h-d2,2230,1,115,87.237,2,0,8,6
205,MCTST-800-h,MCTST-800-h-d2,2231,1,135,74.093,2,0,8,6
206,MCTST-800-h,MCTST-800-h-d2,2232,1,49,62.381,5,0,8,3
207,MCTST-800-h,MCTST-800-h-d2,2233,1,85,81.18,5,0,8,3
160,MCTST-800-h,MCTST-800-h-d2,2186,1,103,95.538,2,0,8,6
161,MCTST-800-h,MCTST-800-h-d2,2187,1,79,68.768,2,0,8,6
162,MCTST-800-h,MCTST-800-h-d2,2188,-1,50,54.966,0,3,5,8
163,MCTST-800-h,MCTST-800-h-d2,2189,-1,192,87.544,0,1,7,8
172,MCTST-800-h,MCTST-800-h-d2,2198,-1,116,73.374,0,1,7,8
173,MCTST-800-h,MCTST-800-h-d2,2199,1,73,81.679,4,0,8,4
174,MCTST-800-h,MCTST-800-h-d2,2200,1,129,79.74,2,0,8,6
175,MCTST-800-h,MCTST-800-h-d2,2201,-1,90,74.373,0,3,5,8
156,MCTST-800-h,MCTST-800-h-d2,2182,-1,70,76.561,0,3,5,8
157,MCTST-800-h,MCTST-800-h-d2,2183,1,97,68.187,1,0,8,7
158,MCTST-800-h,MCTST-800-h-d2,2184,-1,80,75.556,0,4,4,8
159,MCTST-800-h,MCTST-800-h-d2,2185,-1,112,93.046,0,3,5,8
124,MCTST-800-h,MCTST-800-h-d2,2150,-1,46,68.443,0,3,5,8
125,MCTST-800-h,MCTST-800-h-d2,2151,1,151,106.977,1,0,8,7
126,MCTST-800-h,MCTST-800-h-d2,2152,1,127,89.125,2,0,8,6
127,MCTST-800-h,MCTST-800-h-d2,2153,-1,70,53.473,0,3,5,8
128,MCTST-800-h,MCTST-800-h-d2,2154,-1,92,77.798,0,1,7,8
129,MCTST-800-h,MCTST-800-h-d2,2155,1,113,102.997,2,0,8,6
130,MCTST-800-h,MCTST-800-h-d2,2156,-1,62,59.143,0,5,3,8
131,MCTST-800-h,MCTST-800-h-d2,2157,-1,144,81.662,0,1,7,8
76,MCTST-800-h,MCTST-800-h-d2,2102,-1,102,86.644,0,3,5,8
77,MCTST-800-h,MCTST-800-h-d2,2103,1,121,85.839,1,0,8,7
78,MCTST-800-h,MCTST-800-h-d2,2104,-1,72,43.385,0,1,7,8
79,MCTST-800-h,MCTST-800-h-d2,2105,1,123,106.914,2,0,8,6
100,MCTST-800-h,MCTST-800-h-d2,2126,1,79,83.849,3,0,8,5
101,MCTST-800-h,MCTST-800-h-d2,2127,1,81,98.643,6,0,8,2
102,MCTST-800-h,MCTST-800-h-d2,2128,-1,58,59.65,0,6,2,8
103,MCTST-800-h,MCTST-800-h-d2,2129,-1,122,87.159,0,1,7,8
56,MCTST-800-h,MCTST-800-h-d2,2082,-1,108,100.373,0,3,5,8
57,MCTST-800-h,MCTST-800-h-d2,2083,-1,100,95.153,0,2,6,8
58,MCTST-800-h,MCTST-800-h-d2,2084,1,101,84.379,2,0,8,6
59,MCTST-800-h,MCTST-800-h-d2,2085,1,85,67.923,4,0,8,4
88,MCTST-800-h,MCTST-800-h-d2,2114,1,159,116.515,2,0,8,6
89,MCTST-800-h,MCTST-800-h-d2,2115,-1,82,56.359,0,1,7,8
90,MCTST-800-h,MCTST-800-h-d2,2116,-1,114,85.075,0,1,7,8
91,MCTST-800-h,MCTST-800-h-d2,2117,1,77,91.478,6,0,8,2
272,MCTST-800-h,MCTST-800-h-d2,2298,-1,58,49.352,0,7,1,8
273,MCTST-800-h,MCTST-800-h-d2,2299,-1,102,52.055,0,1,7,8
274,MCTST-800-h,MCTST-800-h-d2,2300,-1,48,41.699,0,3,5,8
275,MCTST-800-h,MCTST-800-h-d2,2301,-1,80,58.632,0,3,5,8
240,MCTST-800-h,MCTST-800-h-d2,2266,-1,74,87.046,0,4,4,8
241,MCTST-800-h,MCTST-800-h-d2,2267,-1,92,81.057,0,3,5,8
242,MCTST-800-h,MCTST-800-h-d2,2268,1,91,49.12,3,0,8,5
243,MCTST-800-h,MCTST-800-h-d2,2269,-1,60,42.62,0,6,2,8
256,MCTST-800-h,MCTST-800-h-d2,2282,1,59,44.053,3,0,8,5
257,MCTST-800-h,MCTST-800-h-d2,2283,-1,178,86.524,0,2,6,8
258,MCTST-800-h,MCTST-800-h-d2,2284,1,57,55.854,6,0,8,2
259,MCTST-800-h,MCTST-800-h-d2,2285,1,65,70.026,6,0,8,2
264,MCTST-800-h,MCTST-800-h-d2,2290,-1,118,71.184,0,4,4,8
265,MCTST-800-h,MCTST-800-h-d2,2291,1,167,60.012,2,0,8,6
266,MCTST-800-h,MCTST-800-h-d2,2292,-1,68,51.522,0,3,5,8
267,MCTST-800-h,MCTST-800-h-d2,2293,1,101,70.408,3,0,8,5
296,MCTST-800-h,MCTST-800-h-d2,2322,1,89,74.536,1,0,8,7
297,MCTST-800-h,MCTST-800-h-d2,2323,1,51,67.335,3,0,8,5
298,MCTST-800-h,MCTST-800-h-d2,2324,1,55,56.098,2,0,8,6
299,MCTST-800-h,MCTST-800-h-d2,2325,-1,60,53.59,0,4,4,8
288,MCTST-800-h,MCTST-800-h-d2,2314,1,91,71.583,3,0,8,5
289,MCTST-800-h,MCTST-800-h-d2,2315,1,115,102.494,2,0,8,6
290,MCTST-800-h,MCTST-800-h-d2,2316,1,49,37.612,5,0,8,3
291,MCTST-800-h,MCTST-800-h-d2,2317,-1,60,42.972,0,6,2,8
244,MCTST-800-h,MCTST-800-h-d2,2270,-1,90,74.029,0,4,4,8
245,MCTST-800-h,MCTST-800-h-d2,2271,1,87,74.301,1,0,8,7
246,MCTST-800-h,MCTST-800-h-d2,2272,-1,46,48.086,0,6,2,8
247,MCTST-800-h,MCTST-800-h-d2,2273,1,115,80.916,1,0,8,7
252,MCTST-800-h,MCTST-800-h-d2,2278,1,59,60.773,4,0,8,4
253,MCTST-800-h,MCTST-800-h-d2,2279,1,65,63.375,5,0,8,3
254,MCTST-800-h,MCTST-800-h-d2,2280,-1,68,70.884,0,3,5,8
255,MCTST-800-h,MCTST-800-h-d2,2281,1,99,81.226,2,0,8,6
276,MCTST-800-h,MCTST-800-h-d2,2302,-1,98,71.936,0,2,6,8
277,MCTST-800-h,MCTST-800-h-d2,2303,-1,80,74.666,0,4,4,8
278,MCTST-800-h,MCTST-800-h-d2,2304,-1,78,62.813,0,3,5,8
279,MCTST-800-h,MCTST-800-h-d2,2305,-1,98,52.893,0,1,7,8
396,MCTST-800-h,MCTST-800-h-d2,2422,-1,46,62.074,0,6,2,8
397,MCTST-800-h,MCTST-800-h-d2,2423,1,55,50.395,3,0,8,5
398,MCTST-800-h,MCTST-800-h-d2,2424,1,59,44.743,5,0,8,3
399,MCTST-800-h,MCTST-800-h-d2,2425,1,67,61.743,3,0,8,5
268,MCTST-800-h,MCTST-800-h-d2,2294,1,67,90.507,5,0,8,3
269,MCTST-800-h,MCTST-800-h-d2,2295,1,69,71.275,3,0,8,5
270,MCTST-800-h,MCTST-800-h-d2,2296,1,45,40.138,7,0,8,1
271,MCTST-800-h,MCTST-800-h-d2,2297,-1,86,72.095,0,3,5,8
312,MCTST-800-h,MCTST-800-h-d2,2338,1,105,76.298,1,0,8,7
313,MCTST-800-h,MCTST-800-h-d2,2339,1,57,50.005,6,0,8,2
314,MCTST-800-h,MCTST-800-h-d2,2340,1,83,76.579,7,0,8,1
315,MCTST-800-h,MCTST-800-h-d2,2341,1,85,57.362,6,0,8,2
404,MCTST-800-h,MCTST-800-h-d2,2430,-1,38,34.211,0,6,2,8
405,MCTST-800-h,MCTST-800-h-d2,2431,1,81,80.709,4,0,8,4
406,MCTST-800-h,MCTST-800-h-d2,2432,-1,52,61.714,0,5,3,8
407,MCTST-800-h,MCTST-800-h-d2,2433,1,107,53.194,1,0,8,7
304,MCTST-800-h,MCTST-800-h-d2,2330,1,63,70.874,4,0,8,4
305,MCTST-800-h,MCTST-800-h-d2,2331,1,97,53.785,2,0,8,6
306,MCTST-800-h,MCTST-800-h-d2,2332,-1,78,71.972,0,2,6,8
307,MCTST-800-h,MCTST-800-h-d2,2333,1,61,68.675,5,0,8,3
308,MCTST-800-h,MCTST-800-h-d2,2334,1,45,50.09,5,0,8,3
309,MCTST-800-h,MCTST-800-h-d2,2335,-1,72,37.43,0,5,3,8
310,MCTST-800-h,MCTST-800-h-d2,2336,-1,146,87.45,0,1,7,8
311,MCTST-800-h,MCTST-800-h-d2,2337,1,79,87.277,3,0,8,5
292,MCTST-800-h,MCTST-800-h-d2,2318,1,113,114.159,2,0,8,6
293,MCTST-800-h,MCTST-800-h-d2,2319,-1,58,58.741,0,8,0,8
294,MCTST-800-h,MCTST-800-h-d2,2320,1,71,35.847,5,0,8,3
295,MCTST-800-h,MCTST-800-h-d2,2321,-1,50,66.895,0,4,4,8
336,MCTST-800-h,MCTST-800-h-d2,2362,-1,60,54.296,0,3,5,8
337,MCTST-800-h,MCTST-800-h-d2,2363,-1,78,80.454,0,3,5,8
338,MCTST-800-h,MCTST-800-h-d2,2364,-1,54,45.567,0,5,3,8
339,MCTST-800-h,MCTST-800-h-d2,2365,-1,72,79.305,0,2,6,8
324,MCTST-800-h,MCTST-800-h-d2,2350,-1,72,67.464,0,3,5,8
325,MCTST-800-h,MCTST-800-h-d2,2351,1,91,67.593,6,0,8,2
326,MCTST-800-h,MCTST-800-h-d2,2352,-1,62,58.792,0,3,5,8
327,MCTST-800-h,MCTST-800-h-d2,2353,-1,94,69.924,0,1,7,8
280,MCTST-800-h,MCTST-800-h-d2,2306,-1,60,68.119,0,3,5,8
281,MCTST-800-h,MCTST-800-h-d2,2307,-1,122,74.243,0,1,7,8
282,MCTST-800-h,MCTST-800-h-d2,2308,1,55,65.703,4,0,8,4
283,MCTST-800-h,MCTST-800-h-d2,2309,-1,150,74.856,0,2,6,8
300,MCTST-800-h,MCTST-800-h-d2,2326,1,79,54.281,2,0,8,6
301,MCTST-800-h,MCTST-800-h-d2,2327,1,105,85.714,2,0,8,6
302,MCTST-800-h,MCTST-800-h-d2,2328,1,63,77.191,2,0,8,6
303,MCTST-800-h,MCTST-800-h-d2,2329,-1,56,60.896,0,5,3,8
260,MCTST-800-h,MCTST-800-h-d2,2286,1,111,90.1,2,0,8,6
261,MCTST-800-h,MCTST-800-h-d2,2287,-1,56,58.506,0,2,6,8
262,MCTST-800-h,MCTST-800-h-d2,2288,1,113,100.753,4,0,8,4
263,MCTST-800-h,MCTST-800-h-d2,2289,-1,64,48.383,0,5,3,8
